,Match_Winner,HT_buildUpPlaySpeed,HT_buildUpPlayDribbling,HT_buildUpPlayPassing,HT_chanceCreationPassing,HT_chanceCreationCrossing,HT_chanceCreationShooting,HT_defencePressure,HT_defenceAggression,HT_defenceTeamWidth,AT_buildUpPlaySpeed,AT_buildUpPlayDribbling,AT_buildUpPlayPassing,AT_chanceCreationPassing,AT_chanceCreationCrossing,AT_chanceCreationShooting,AT_defencePressure,AT_defenceAggression,AT_defenceTeamWidth
181,1,42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0,52.0,42.0,40.0,47.0,53.0,50.0,42.0,51.0,52.0
182,1,42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0,54.0,42.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0
183,1,50.0,55.0,37.0,42.0,66.0,34.0,49.0,54.0,52.0,52.0,46.0,50.0,57.0,55.0,32.0,48.0,45.0,53.0
184,1,52.0,42.0,40.0,47.0,53.0,50.0,42.0,51.0,52.0,52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0
185,0,50.0,50.0,50.0,50.0,50.0,50.0,45.0,45.0,50.0,60.0,47.0,53.0,48.0,50.0,48.0,39.0,48.0,49.0
186,0,58.0,52.0,38.0,30.0,69.0,56.0,36.0,57.0,70.0,50.0,55.0,37.0,42.0,66.0,34.0,49.0,54.0,52.0
187,0,52.0,42.0,40.0,47.0,53.0,50.0,42.0,51.0,52.0,42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0
188,0,54.0,42.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0,54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0
189,1,42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0,38.0,45.0,49.0,45.0,42.0,53.0,27.0,32.0,35.0
190,0,60.0,47.0,53.0,48.0,50.0,48.0,39.0,48.0,49.0,62.0,45.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0
191,0,52.0,46.0,50.0,57.0,55.0,32.0,48.0,45.0,53.0,52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0
192,1,42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0,60.0,47.0,53.0,48.0,50.0,48.0,39.0,48.0,49.0
193,0,50.0,50.0,50.0,50.0,50.0,50.0,45.0,45.0,50.0,52.0,42.0,40.0,47.0,53.0,50.0,42.0,51.0,52.0
194,1,62.0,45.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0,42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0
195,1,54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0,42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0
196,1,54.0,42.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0,38.0,45.0,49.0,45.0,42.0,53.0,27.0,32.0,35.0
197,0,42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,45.0,45.0,50.0
198,1,50.0,55.0,37.0,42.0,66.0,34.0,49.0,54.0,52.0,58.0,52.0,38.0,30.0,69.0,56.0,36.0,57.0,70.0
199,1,42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0,52.0,42.0,40.0,47.0,53.0,50.0,42.0,51.0,52.0
200,1,38.0,45.0,49.0,45.0,42.0,53.0,27.0,32.0,35.0,42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0
201,1,52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0,52.0,46.0,50.0,57.0,55.0,32.0,48.0,45.0,53.0
202,1,54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0,54.0,42.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0
203,0,42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0,52.0,46.0,51.0,60.0,53.0,47.0,53.0,50.0,61.0
204,1,50.0,55.0,37.0,42.0,66.0,34.0,49.0,54.0,52.0,42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0
205,1,52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0,54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0
206,0,50.0,50.0,50.0,50.0,50.0,50.0,45.0,45.0,50.0,38.0,45.0,49.0,45.0,42.0,53.0,27.0,32.0,35.0
207,1,52.0,46.0,50.0,57.0,55.0,32.0,48.0,45.0,53.0,60.0,47.0,53.0,48.0,50.0,48.0,39.0,48.0,49.0
208,1,52.0,46.0,51.0,60.0,53.0,47.0,53.0,50.0,61.0,52.0,46.0,50.0,57.0,55.0,32.0,48.0,45.0,53.0
209,1,54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,45.0,45.0,50.0
210,1,52.0,42.0,40.0,47.0,53.0,50.0,42.0,51.0,52.0,50.0,55.0,37.0,42.0,66.0,34.0,49.0,54.0,52.0
211,1,54.0,42.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0,52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0
212,0,42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0,42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0
213,1,60.0,47.0,53.0,48.0,50.0,48.0,39.0,48.0,49.0,58.0,52.0,38.0,30.0,69.0,56.0,36.0,57.0,70.0
214,0,38.0,45.0,49.0,45.0,42.0,53.0,27.0,32.0,35.0,62.0,45.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0
215,1,52.0,42.0,40.0,47.0,53.0,50.0,42.0,51.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,45.0,45.0,50.0
216,1,54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0,38.0,45.0,49.0,45.0,42.0,53.0,27.0,32.0,35.0
217,1,42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0,42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0
218,1,62.0,45.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0,52.0,42.0,40.0,47.0,53.0,50.0,42.0,51.0,52.0
219,1,38.0,45.0,49.0,45.0,42.0,53.0,27.0,32.0,35.0,54.0,42.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0
220,1,58.0,52.0,38.0,30.0,69.0,56.0,36.0,57.0,70.0,52.0,46.0,50.0,57.0,55.0,32.0,48.0,45.0,53.0
221,1,52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0,52.0,46.0,51.0,60.0,53.0,47.0,53.0,50.0,61.0
222,1,52.0,46.0,51.0,60.0,53.0,47.0,53.0,50.0,61.0,62.0,45.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0
223,0,54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0,52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0
224,1,54.0,42.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0,42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0
225,1,42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0,54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0
226,1,58.0,52.0,38.0,30.0,69.0,56.0,36.0,57.0,70.0,60.0,47.0,53.0,48.0,50.0,48.0,39.0,48.0,49.0
227,0,62.0,45.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0,38.0,45.0,49.0,45.0,42.0,53.0,27.0,32.0,35.0
228,0,50.0,50.0,50.0,50.0,50.0,50.0,45.0,45.0,50.0,42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0
229,0,52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0,54.0,42.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0
230,0,52.0,46.0,50.0,57.0,55.0,32.0,48.0,45.0,53.0,52.0,46.0,51.0,60.0,53.0,47.0,53.0,50.0,61.0
231,0,54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0,62.0,45.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0
232,1,50.0,50.0,50.0,50.0,50.0,50.0,45.0,45.0,50.0,42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0
233,0,38.0,45.0,49.0,45.0,42.0,53.0,27.0,32.0,35.0,52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0
234,1,42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0,38.0,45.0,49.0,45.0,42.0,53.0,27.0,32.0,35.0
235,1,50.0,55.0,37.0,42.0,66.0,34.0,49.0,54.0,52.0,54.0,45.0,62.0,55.0,58.0,60.0,45.0,54.0,52.0
236,1,58.0,52.0,38.0,30.0,69.0,56.0,36.0,57.0,70.0,52.0,42.0,40.0,47.0,53.0,50.0,42.0,51.0,52.0
237,1,52.0,49.0,54.0,45.0,42.0,53.0,42.0,47.0,44.0,42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0
238,0,62.0,45.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,45.0,45.0,50.0
239,0,52.0,42.0,40.0,47.0,53.0,50.0,42.0,51.0,52.0,60.0,47.0,53.0,48.0,50.0,48.0,39.0,48.0,49.0
240,1,54.0,42.0,51.0,47.0,52.0,32.0,44.0,58.0,37.0,52.0,46.0,50.0,57.0,55.0,32.0,48.0,45.0,53.0
241,0,62.0,45.0,52.0,42.0,50.0,62.0,45.0,52.0,52.0,42.0,52.0,45.0,42.0,57.0,47.0,51.0,50.0,57.0
242,1,42.0,40.0,47.0,37.0,67.0,30.0,46.0,45.0,52.0,58.0,52.0,38.0,30.0,69.0,56.0,36.0,57.0,70.0
243,0,38.0,45.0,49.0,45.0,42.0,53.0,27.0,32.0,35.0,50.0,55.0,37.0,42.0,66.0,34.0,49.0,54.0,52.0
244,1,59.0,51.0,26.0,28.0,55.0,64.0,51.0,44.0,52.0,60.0,29.0,54.0,52.0,46.0,41.0,33.0,41.0,39.0
245,1,52.0,34.0,56.0,58.0,41.0,54.0,29.0,28.0,39.0,72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0
246,1,71.0,48.0,32.0,34.0,41.0,61.0,51.0,48.0,62.0,56.0,35.0,51.0,54.0,60.0,48.0,38.0,37.0,46.0
247,0,46.0,34.0,54.0,49.0,72.0,56.0,42.0,41.0,56.0,41.0,35.0,38.0,41.0,59.0,62.0,58.0,51.0,56.0
248,0,47.0,41.0,40.0,42.0,56.0,51.0,62.0,64.0,44.0,67.0,52.0,38.0,41.0,61.0,68.0,39.0,41.0,46.0
249,0,60.0,33.0,61.0,56.0,44.0,58.0,41.0,38.0,53.0,66.0,32.0,72.0,63.0,48.0,56.0,39.0,42.0,52.0
250,0,63.0,34.0,34.0,34.0,51.0,36.0,51.0,58.0,54.0,59.0,35.0,29.0,32.0,49.0,62.0,42.0,44.0,54.0
251,1,55.0,34.0,51.0,53.0,53.0,57.0,41.0,40.0,49.0,54.0,33.0,47.0,47.0,51.0,39.0,56.0,54.0,51.0
252,0,66.0,32.0,72.0,63.0,48.0,56.0,39.0,42.0,52.0,59.0,51.0,26.0,28.0,55.0,64.0,51.0,44.0,52.0
253,0,60.0,29.0,54.0,52.0,46.0,41.0,33.0,41.0,39.0,72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0
254,1,61.0,34.0,42.0,39.0,59.0,48.0,52.0,58.0,60.0,45.0,28.0,64.0,55.0,67.0,42.0,40.0,43.0,51.0
255,0,52.0,34.0,56.0,58.0,41.0,54.0,29.0,28.0,39.0,60.0,33.0,61.0,56.0,44.0,58.0,41.0,38.0,53.0
256,0,56.0,35.0,51.0,54.0,60.0,48.0,38.0,37.0,46.0,67.0,52.0,38.0,41.0,61.0,68.0,39.0,41.0,46.0
257,1,46.0,34.0,54.0,49.0,72.0,56.0,42.0,41.0,56.0,63.0,34.0,34.0,34.0,51.0,36.0,51.0,58.0,54.0
258,0,54.0,33.0,47.0,47.0,51.0,39.0,56.0,54.0,51.0,59.0,35.0,29.0,32.0,49.0,62.0,42.0,44.0,54.0
259,1,47.0,41.0,40.0,42.0,56.0,51.0,62.0,64.0,44.0,55.0,34.0,51.0,53.0,53.0,57.0,41.0,40.0,49.0
260,0,48.0,24.0,55.0,51.0,57.0,37.0,38.0,40.0,41.0,71.0,48.0,32.0,34.0,41.0,61.0,51.0,48.0,62.0
261,1,41.0,35.0,38.0,41.0,59.0,62.0,58.0,51.0,56.0,61.0,36.0,68.0,67.0,62.0,52.0,36.0,34.0,48.0
262,1,59.0,51.0,26.0,28.0,55.0,64.0,51.0,44.0,52.0,52.0,34.0,56.0,58.0,41.0,54.0,29.0,28.0,39.0
263,1,67.0,52.0,38.0,41.0,61.0,68.0,39.0,41.0,46.0,46.0,34.0,54.0,49.0,72.0,56.0,42.0,41.0,56.0
264,1,61.0,36.0,68.0,67.0,62.0,52.0,36.0,34.0,48.0,48.0,24.0,55.0,51.0,57.0,37.0,38.0,40.0,41.0
265,1,59.0,35.0,29.0,32.0,49.0,62.0,42.0,44.0,54.0,60.0,29.0,54.0,52.0,46.0,41.0,33.0,41.0,39.0
266,1,45.0,28.0,64.0,55.0,67.0,42.0,40.0,43.0,51.0,56.0,35.0,51.0,54.0,60.0,48.0,38.0,37.0,46.0
267,0,63.0,34.0,34.0,34.0,51.0,36.0,51.0,58.0,54.0,41.0,35.0,38.0,41.0,59.0,62.0,58.0,51.0,56.0
268,0,72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0,54.0,33.0,47.0,47.0,51.0,39.0,56.0,54.0,51.0
269,1,66.0,32.0,72.0,63.0,48.0,56.0,39.0,42.0,52.0,55.0,34.0,51.0,53.0,53.0,57.0,41.0,40.0,49.0
270,1,61.0,36.0,68.0,67.0,62.0,52.0,36.0,34.0,48.0,56.0,35.0,51.0,54.0,60.0,48.0,38.0,37.0,46.0
271,1,71.0,48.0,32.0,34.0,41.0,61.0,51.0,48.0,62.0,61.0,34.0,42.0,39.0,59.0,48.0,52.0,58.0,60.0
272,1,46.0,34.0,54.0,49.0,72.0,56.0,42.0,41.0,56.0,60.0,29.0,54.0,52.0,46.0,41.0,33.0,41.0,39.0
273,1,60.0,33.0,61.0,56.0,44.0,58.0,41.0,38.0,53.0,48.0,24.0,55.0,51.0,57.0,37.0,38.0,40.0,41.0
274,1,63.0,34.0,34.0,34.0,51.0,36.0,51.0,58.0,54.0,52.0,34.0,56.0,58.0,41.0,54.0,29.0,28.0,39.0
275,0,41.0,35.0,38.0,41.0,59.0,62.0,58.0,51.0,56.0,59.0,35.0,29.0,32.0,49.0,62.0,42.0,44.0,54.0
276,1,59.0,51.0,26.0,28.0,55.0,64.0,51.0,44.0,52.0,61.0,36.0,68.0,67.0,62.0,52.0,36.0,34.0,48.0
277,1,60.0,29.0,54.0,52.0,46.0,41.0,33.0,41.0,39.0,45.0,28.0,64.0,55.0,67.0,42.0,40.0,43.0,51.0
278,1,61.0,34.0,42.0,39.0,59.0,48.0,52.0,58.0,60.0,66.0,32.0,72.0,63.0,48.0,56.0,39.0,42.0,52.0
279,0,52.0,34.0,56.0,58.0,41.0,54.0,29.0,28.0,39.0,47.0,41.0,40.0,42.0,56.0,51.0,62.0,64.0,44.0
280,0,59.0,35.0,29.0,32.0,49.0,62.0,42.0,44.0,54.0,67.0,52.0,38.0,41.0,61.0,68.0,39.0,41.0,46.0
281,0,54.0,33.0,47.0,47.0,51.0,39.0,56.0,54.0,51.0,60.0,33.0,61.0,56.0,44.0,58.0,41.0,38.0,53.0
282,1,48.0,24.0,55.0,51.0,57.0,37.0,38.0,40.0,41.0,46.0,34.0,54.0,49.0,72.0,56.0,42.0,41.0,56.0
283,1,72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0,63.0,34.0,34.0,34.0,51.0,36.0,51.0,58.0,54.0
284,1,61.0,36.0,68.0,67.0,62.0,52.0,36.0,34.0,48.0,55.0,34.0,51.0,53.0,53.0,57.0,41.0,40.0,49.0
285,0,66.0,32.0,72.0,63.0,48.0,56.0,39.0,42.0,52.0,72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0
286,1,67.0,52.0,38.0,41.0,61.0,68.0,39.0,41.0,46.0,54.0,33.0,47.0,47.0,51.0,39.0,56.0,54.0,51.0
287,1,71.0,48.0,32.0,34.0,41.0,61.0,51.0,48.0,62.0,59.0,51.0,26.0,28.0,55.0,64.0,51.0,44.0,52.0
288,0,60.0,33.0,61.0,56.0,44.0,58.0,41.0,38.0,53.0,56.0,35.0,51.0,54.0,60.0,48.0,38.0,37.0,46.0
289,1,63.0,34.0,34.0,34.0,51.0,36.0,51.0,58.0,54.0,60.0,29.0,54.0,52.0,46.0,41.0,33.0,41.0,39.0
290,1,41.0,35.0,38.0,41.0,59.0,62.0,58.0,51.0,56.0,61.0,34.0,42.0,39.0,59.0,48.0,52.0,58.0,60.0
291,0,56.0,35.0,51.0,54.0,60.0,48.0,38.0,37.0,46.0,47.0,41.0,40.0,42.0,56.0,51.0,62.0,64.0,44.0
292,1,72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0,45.0,28.0,64.0,55.0,67.0,42.0,40.0,43.0,51.0
293,0,61.0,34.0,42.0,39.0,59.0,48.0,52.0,58.0,60.0,61.0,36.0,68.0,67.0,62.0,52.0,36.0,34.0,48.0
294,0,52.0,34.0,56.0,58.0,41.0,54.0,29.0,28.0,39.0,71.0,48.0,32.0,34.0,41.0,61.0,51.0,48.0,62.0
295,0,54.0,33.0,47.0,47.0,51.0,39.0,56.0,54.0,51.0,41.0,35.0,38.0,41.0,59.0,62.0,58.0,51.0,56.0
296,1,59.0,51.0,26.0,28.0,55.0,64.0,51.0,44.0,52.0,60.0,33.0,61.0,56.0,44.0,58.0,41.0,38.0,53.0
297,0,60.0,29.0,54.0,52.0,46.0,41.0,33.0,41.0,39.0,56.0,35.0,51.0,54.0,60.0,48.0,38.0,37.0,46.0
298,1,67.0,52.0,38.0,41.0,61.0,68.0,39.0,41.0,46.0,61.0,34.0,42.0,39.0,59.0,48.0,52.0,58.0,60.0
299,0,61.0,36.0,68.0,67.0,62.0,52.0,36.0,34.0,48.0,46.0,34.0,54.0,49.0,72.0,56.0,42.0,41.0,56.0
300,1,71.0,48.0,32.0,34.0,41.0,61.0,51.0,48.0,62.0,63.0,34.0,34.0,34.0,51.0,36.0,51.0,58.0,54.0
301,1,59.0,35.0,29.0,32.0,49.0,62.0,42.0,44.0,54.0,48.0,24.0,55.0,51.0,57.0,37.0,38.0,40.0,41.0
302,1,54.0,33.0,47.0,47.0,51.0,39.0,56.0,54.0,51.0,66.0,32.0,72.0,63.0,48.0,56.0,39.0,42.0,52.0
303,1,45.0,28.0,64.0,55.0,67.0,42.0,40.0,43.0,51.0,41.0,35.0,38.0,41.0,59.0,62.0,58.0,51.0,56.0
304,1,72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0,47.0,41.0,40.0,42.0,56.0,51.0,62.0,64.0,44.0
305,1,66.0,32.0,72.0,63.0,48.0,56.0,39.0,42.0,52.0,45.0,28.0,64.0,55.0,67.0,42.0,40.0,43.0,51.0
306,1,61.0,34.0,42.0,39.0,59.0,48.0,52.0,58.0,60.0,72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0
307,0,52.0,34.0,56.0,58.0,41.0,54.0,29.0,28.0,39.0,67.0,52.0,38.0,41.0,61.0,68.0,39.0,41.0,46.0
308,0,56.0,35.0,51.0,54.0,60.0,48.0,38.0,37.0,46.0,54.0,33.0,47.0,47.0,51.0,39.0,56.0,54.0,51.0
309,0,46.0,34.0,54.0,49.0,72.0,56.0,42.0,41.0,56.0,59.0,35.0,29.0,32.0,49.0,62.0,42.0,44.0,54.0
310,0,47.0,41.0,40.0,42.0,56.0,51.0,62.0,64.0,44.0,71.0,48.0,32.0,34.0,41.0,61.0,51.0,48.0,62.0
311,1,48.0,24.0,55.0,51.0,57.0,37.0,38.0,40.0,41.0,59.0,51.0,26.0,28.0,55.0,64.0,51.0,44.0,52.0
312,1,60.0,33.0,61.0,56.0,44.0,58.0,41.0,38.0,53.0,55.0,34.0,51.0,53.0,53.0,57.0,41.0,40.0,49.0
313,1,41.0,35.0,38.0,41.0,59.0,62.0,58.0,51.0,56.0,60.0,29.0,54.0,52.0,46.0,41.0,33.0,41.0,39.0
314,1,60.0,29.0,54.0,52.0,46.0,41.0,33.0,41.0,39.0,52.0,34.0,56.0,58.0,41.0,54.0,29.0,28.0,39.0
315,1,67.0,52.0,38.0,41.0,61.0,68.0,39.0,41.0,46.0,41.0,35.0,38.0,41.0,59.0,62.0,58.0,51.0,56.0
316,0,61.0,36.0,68.0,67.0,62.0,52.0,36.0,34.0,48.0,47.0,41.0,40.0,42.0,56.0,51.0,62.0,64.0,44.0
317,1,71.0,48.0,32.0,34.0,41.0,61.0,51.0,48.0,62.0,60.0,33.0,61.0,56.0,44.0,58.0,41.0,38.0,53.0
318,1,59.0,35.0,29.0,32.0,49.0,62.0,42.0,44.0,54.0,66.0,32.0,72.0,63.0,48.0,56.0,39.0,42.0,52.0
319,0,54.0,33.0,47.0,47.0,51.0,39.0,56.0,54.0,51.0,61.0,34.0,42.0,39.0,59.0,48.0,52.0,58.0,60.0
320,0,55.0,34.0,51.0,53.0,53.0,57.0,41.0,40.0,49.0,46.0,34.0,54.0,49.0,72.0,56.0,42.0,41.0,56.0
321,1,72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0,56.0,35.0,51.0,54.0,60.0,48.0,38.0,37.0,46.0
322,0,63.0,34.0,34.0,34.0,51.0,36.0,51.0,58.0,54.0,55.0,34.0,51.0,53.0,53.0,57.0,41.0,40.0,49.0
323,1,66.0,32.0,72.0,63.0,48.0,56.0,39.0,42.0,52.0,67.0,52.0,38.0,41.0,61.0,68.0,39.0,41.0,46.0
324,1,61.0,34.0,42.0,39.0,59.0,48.0,52.0,58.0,60.0,60.0,29.0,54.0,52.0,46.0,41.0,33.0,41.0,39.0
325,1,52.0,34.0,56.0,58.0,41.0,54.0,29.0,28.0,39.0,54.0,33.0,47.0,47.0,51.0,39.0,56.0,54.0,51.0
326,0,56.0,35.0,51.0,54.0,60.0,48.0,38.0,37.0,46.0,59.0,35.0,29.0,32.0,49.0,62.0,42.0,44.0,54.0
327,0,46.0,34.0,54.0,49.0,72.0,56.0,42.0,41.0,56.0,71.0,48.0,32.0,34.0,41.0,61.0,51.0,48.0,62.0
328,1,47.0,41.0,40.0,42.0,56.0,51.0,62.0,64.0,44.0,45.0,28.0,64.0,55.0,67.0,42.0,40.0,43.0,51.0
329,1,48.0,24.0,55.0,51.0,57.0,37.0,38.0,40.0,41.0,72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0
330,0,41.0,35.0,38.0,41.0,59.0,62.0,58.0,51.0,56.0,59.0,51.0,26.0,28.0,55.0,64.0,51.0,44.0,52.0
331,0,66.0,32.0,72.0,63.0,48.0,56.0,39.0,42.0,52.0,48.0,24.0,55.0,51.0,57.0,37.0,38.0,40.0,41.0
332,0,60.0,29.0,54.0,52.0,46.0,41.0,33.0,41.0,39.0,71.0,48.0,32.0,34.0,41.0,61.0,51.0,48.0,62.0
333,1,67.0,52.0,38.0,41.0,61.0,68.0,39.0,41.0,46.0,59.0,51.0,26.0,28.0,55.0,64.0,51.0,44.0,52.0
334,1,61.0,34.0,42.0,39.0,59.0,48.0,52.0,58.0,60.0,63.0,34.0,34.0,34.0,51.0,36.0,51.0,58.0,54.0
335,1,56.0,35.0,51.0,54.0,60.0,48.0,38.0,37.0,46.0,55.0,34.0,51.0,53.0,53.0,57.0,41.0,40.0,49.0
336,1,59.0,35.0,29.0,32.0,49.0,62.0,42.0,44.0,54.0,52.0,34.0,56.0,58.0,41.0,54.0,29.0,28.0,39.0
337,1,54.0,33.0,47.0,47.0,51.0,39.0,56.0,54.0,51.0,61.0,36.0,68.0,67.0,62.0,52.0,36.0,34.0,48.0
338,1,45.0,28.0,64.0,55.0,67.0,42.0,40.0,43.0,51.0,60.0,33.0,61.0,56.0,44.0,58.0,41.0,38.0,53.0
339,1,41.0,35.0,38.0,41.0,59.0,62.0,58.0,51.0,56.0,47.0,41.0,40.0,42.0,56.0,51.0,62.0,64.0,44.0
340,0,72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0,46.0,34.0,54.0,49.0,72.0,56.0,42.0,41.0,56.0
341,1,61.0,36.0,68.0,67.0,62.0,52.0,36.0,34.0,48.0,67.0,52.0,38.0,41.0,61.0,68.0,39.0,41.0,46.0
342,0,52.0,34.0,56.0,58.0,41.0,54.0,29.0,28.0,39.0,61.0,34.0,42.0,39.0,59.0,48.0,52.0,58.0,60.0
343,1,71.0,48.0,32.0,34.0,41.0,61.0,51.0,48.0,62.0,41.0,35.0,38.0,41.0,59.0,62.0,58.0,51.0,56.0
344,1,46.0,34.0,54.0,49.0,72.0,56.0,42.0,41.0,56.0,66.0,32.0,72.0,63.0,48.0,56.0,39.0,42.0,52.0
345,1,47.0,41.0,40.0,42.0,56.0,51.0,62.0,64.0,44.0,54.0,33.0,47.0,47.0,51.0,39.0,56.0,54.0,51.0
346,1,48.0,24.0,55.0,51.0,57.0,37.0,38.0,40.0,41.0,56.0,35.0,51.0,54.0,60.0,48.0,38.0,37.0,46.0
347,0,60.0,33.0,61.0,56.0,44.0,58.0,41.0,38.0,53.0,72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0
348,1,63.0,34.0,34.0,34.0,51.0,36.0,51.0,58.0,54.0,45.0,28.0,64.0,55.0,67.0,42.0,40.0,43.0,51.0
349,0,66.0,32.0,72.0,63.0,48.0,56.0,39.0,42.0,52.0,52.0,34.0,56.0,58.0,41.0,54.0,29.0,28.0,39.0
350,0,60.0,29.0,54.0,52.0,46.0,41.0,33.0,41.0,39.0,61.0,36.0,68.0,67.0,62.0,52.0,36.0,34.0,48.0
351,1,67.0,52.0,38.0,41.0,61.0,68.0,39.0,41.0,46.0,48.0,24.0,55.0,51.0,57.0,37.0,38.0,40.0,41.0
352,1,61.0,34.0,42.0,39.0,59.0,48.0,52.0,58.0,60.0,59.0,51.0,26.0,28.0,55.0,64.0,51.0,44.0,52.0
353,1,56.0,35.0,51.0,54.0,60.0,48.0,38.0,37.0,46.0,63.0,34.0,34.0,34.0,51.0,36.0,51.0,58.0,54.0
354,1,59.0,35.0,29.0,32.0,49.0,62.0,42.0,44.0,54.0,47.0,41.0,40.0,42.0,56.0,51.0,62.0,64.0,44.0
355,0,54.0,33.0,47.0,47.0,51.0,39.0,56.0,54.0,51.0,46.0,34.0,54.0,49.0,72.0,56.0,42.0,41.0,56.0
356,0,45.0,28.0,64.0,55.0,67.0,42.0,40.0,43.0,51.0,55.0,34.0,51.0,53.0,53.0,57.0,41.0,40.0,49.0
357,1,41.0,35.0,38.0,41.0,59.0,62.0,58.0,51.0,56.0,60.0,33.0,61.0,56.0,44.0,58.0,41.0,38.0,53.0
358,0,72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0,71.0,48.0,32.0,34.0,41.0,61.0,51.0,48.0,62.0
359,1,59.0,51.0,26.0,28.0,55.0,64.0,51.0,44.0,52.0,72.0,39.0,73.0,68.0,71.0,32.0,30.0,34.0,41.0
360,1,61.0,36.0,68.0,67.0,62.0,52.0,36.0,34.0,48.0,66.0,32.0,72.0,63.0,48.0,56.0,39.0,42.0,52.0
361,1,52.0,34.0,56.0,58.0,41.0,54.0,29.0,28.0,39.0,45.0,28.0,64.0,55.0,67.0,42.0,40.0,43.0,51.0
